Source,Port,Destination,Port,Name,Protocol,Length,Service,Country
192.168.222.217,56022,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",6,52,0,United States
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,549,128,Not found
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,139,128,Not found
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,64,0,United States
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,53,128,Not found
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,61,0,United States
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,1278,0,United States
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,108,0,United States
142.250.200.10,443,192.168.222.217,51950,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,1278,0,Not found
142.250.200.10,443,192.168.222.217,51950,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,650,0,Not found
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,1278,0,United States
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,101,0,United States
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,61,0,United States
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,468,0,United States
142.250.200.10,443,192.168.222.217,51950,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,127,0,Not found
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,1274,0,United States
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,381,0,United States
142.250.200.10,443,192.168.222.217,51950,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,57,0,Not found
142.250.200.10,443,192.168.222.217,51950,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,53,0,Not found
142.250.200.10,443,192.168.222.217,51950,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,53,0,Not found
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,61,0,United States
142.250.200.10,443,192.168.222.217,51950,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,549,0,Not found
142.250.200.10,443,192.168.222.217,51950,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,263,0,Not found
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,64,0,United States
142.250.200.10,443,192.168.222.217,51950,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,53,0,Not found
142.250.200.10,443,192.168.222.217,51950,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,53,0,Not found
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,61,0,United States
192.168.222.217,51950,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,62,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,94,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,866,0,United States
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,55,128,Not found
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,259,128,Not found
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,98,128,Not found
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,64,0,United States
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,53,128,Not found
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,61,0,United States
192.168.222.217,42647,192.168.222.1,53,"('ip-192-168-222-1.eu-west-2.compute.internal', [], ['192.168.222.1'])",17,79,0,Not found
192.168.222.1,53,192.168.222.217,42647,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,107,0,Not found
192.168.222.217,57647,192.168.222.1,53,"('ip-192-168-222-1.eu-west-2.compute.internal', [], ['192.168.222.1'])",17,79,0,Not found
